[Saturday/July 19/07/2025 19:28:21] C:\Users\gal\Downloads\[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]\[Anime Time] Attack on titan (Season 03)\[Anime Time] Attack On Titan - 39.mkv | length=1436.039 | time=9.113
[Sunday/July 20/07/2025 00:51:42] C:\Users\gal\Downloads\[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]\[Anime Time] Attack on titan (Season 02)\[Anime Time] Attack On Titan - 37.mkv | length=1422.067 | time=211.232
[Sunday/July 20/07/2025 01:20:22] C:\Users\gal\Downloads\[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]\[Anime Time] Attack on titan (Season 03)\[Anime Time] Attack On Titan - 38.mkv | length=1436.039 | time=871.058
[Sunday/July 20/07/2025 01:41:44] C:\Users\gal\Downloads\[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]\[Anime Time] Attack on titan (Season 03)\[Anime Time] Attack On Titan - 38.mkv | length=1436.039 | time=1320.465
[Monday/July 21/07/2025 01:27:15] C:\Users\gal\Downloads\[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]\[Anime Time] Attack on titan (Season 03)\[Anime Time] Attack On Titan - 39.mkv | length=1436.039 | time=511.198
[Monday/July 21/07/2025 01:52:43] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 39.mkv | length=1436.039 | time=860.631
[Monday/July 21/07/2025 01:53:04] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 39.mkv | length=1436.039 | time=866.053
[Monday/July 21/07/2025 02:16:24] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 39.mkv | length=1436.039 | time=1423.193
[Monday/July 21/07/2025 02:36:39] [Anime Time] Attack On Titan - 40.mkv | length=1436.039 | time=420.733
[Monday/July 21/07/2025 23:57:31] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 40.mkv | length=1436.039 | time=1421.024
[Monday/July 21/07/2025 23:57:48] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 40.mkv | length=1436.039 | time=1423.86
[Monday/July 21/07/2025 23:59:09] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 40.mkv | length=1436.039 | time=1435.997
[Tuesday/July 22/07/2025 10:12:39] ./out.png | length=0 | time=0
[Tuesday/July 22/07/2025 10:19:44] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 41.mkv | length=1436.039 | time=1095.198
[Tuesday/July 22/07/2025 10:19:51] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 41.mkv | length=1436.039 | time=1096.95
[Tuesday/July 22/07/2025 21:05:16] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 41.mkv | length=1436.039 | time=1423.86
[Tuesday/July 22/07/2025 22:14:52] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 42.mkv | length=1436.039 | time=1423.193
[Tuesday/July 22/07/2025 22:23:02] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 43.mkv | length=1436.039 | time=339.694
[Tuesday/July 22/07/2025 22:23:05] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 47.mkv | length=1436.039 | time=0.021
[Tuesday/July 22/07/2025 22:23:10] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 48.mkv | length=1436.039 | time=0
[Tuesday/July 22/07/2025 22:23:22] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 50.mkv | length=1436.039 | time=0.813
[Tuesday/July 22/07/2025 22:39:48] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 43.mkv | length=1436.039 | time=381.652
[Thursday/July 24/07/2025 01:33:03] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 43.mkv | length=1436.039 | time=1435.997
[Thursday/July 24/07/2025 01:50:31] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 44.mkv | length=1436.039 | time=1436.039
[Thursday/July 24/07/2025 02:10:24] ./Downloads/[Anime Time] Attack On Titan (Complete Series) (S01-S04+OVA) [Dual Audio][BD][1080p][HEVC 10bit x265][AAC][Eng Sub]/[Anime Time] Attack on titan (Season 03)/[Anime Time] Attack On Titan - 45.mkv | length=1436.039 | time=437.375
[Thursday/July 24/07/2025 02:11:41] ./[Anime Time] Attack On Titan - 38.mkv | length=1436.039 | time=20.959
